stat_time_day,platform,conversion_rate,ctr,clicks,impressions,spend,conversion,cost_per_conversion,cpm,cpc,shopping,shopping_sigla
2025-08-17 00:00:00,IPHONE,0.0,0.0,0,6680,13.26,0,0.0,1.99,0.0,Nacoes Shopping,NS
2025-08-17 00:00:00,IPAD,0.0,0.0,0,17,0.04,0,0.0,2.35,0.0,Nacoes Shopping,NS
2025-08-18 00:00:00,ANDROID,0.0,0.0,0,9044,20.2,0,0.0,2.23,0.0,Nacoes Shopping,NS
2025-08-18 00:00:00,IPHONE,0.0,0.0,0,5935,11.87,0,0.0,2.0,0.0,Nacoes Shopping,NS
2025-08-18 00:00:00,IPAD,0.0,0.0,0,16,0.02,0,0.0,1.25,0.0,Nacoes Shopping,NS
2025-08-19 00:00:00,ANDROID,0.0,0.0,0,9509,22.09,0,0.0,2.32,0.0,Nacoes Shopping,NS
2025-08-19 00:00:00,IPHONE,0.0,0.0,0,5001,10.77,0,0.0,2.15,0.0,Nacoes Shopping,NS
2025-08-19 00:00:00,IPAD,0.0,0.0,0,12,0.02,0,0.0,1.67,0.0,Nacoes Shopping,NS
2025-08-20 00:00:00,ANDROID,0.0,0.0,0,9131,21.33,0,0.0,2.34,0.0,Nacoes Shopping,NS
2025-08-20 00:00:00,IPHONE,0.0,0.0,0,4624,10.93,0,0.0,2.36,0.0,Nacoes Shopping,NS
2025-08-20 00:00:00,IPAD,0.0,0.0,0,17,0.05,0,0.0,2.94,0.0,Nacoes Shopping,NS
2025-08-20 00:00:00,WAP,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,Nacoes Shopping,NS
2025-08-21 00:00:00,ANDROID,0.0,0.0,0,8618,18.94,0,0.0,2.2,0.0,Nacoes Shopping,NS
2025-08-21 00:00:00,IPHONE,0.0,0.0,0,5230,11.44,0,0.0,2.19,0.0,Nacoes Shopping,NS
2025-08-21 00:00:00,IPAD,0.0,0.0,0,11,0.03,0,0.0,2.73,0.0,Nacoes Shopping,NS
2025-08-22 00:00:00,ANDROID,0.0,0.0,0,7866,18.69,0,0.0,2.38,0.0,Nacoes Shopping,NS
2025-08-22 00:00:00,IPHONE,0.0,0.0,0,4628,10.25,0,0.0,2.21,0.0,Nacoes Shopping,NS
2025-08-22 00:00:00,IPAD,0.0,0.0,0,11,0.02,0,0.0,1.82,0.0,Nacoes Shopping,NS
2025-08-23 00:00:00,ANDROID,0.0,0.0,0,7987,18.58,0,0.0,2.33,0.0,Nacoes Shopping,NS
2025-08-23 00:00:00,IPHONE,0.0,0.0,0,4966,10.75,0,0.0,2.16,0.0,Nacoes Shopping,NS
2025-08-23 00:00:00,IPAD,0.0,0.0,0,7,0.02,0,0.0,2.86,0.0,Nacoes Shopping,NS
2025-08-24 00:00:00,ANDROID,0.0,0.0,0,7862,16.76,0,0.0,2.13,0.0,Nacoes Shopping,NS
2025-08-24 00:00:00,IPHONE,0.0,0.0,0,5136,10.62,0,0.0,2.07,0.0,Nacoes Shopping,NS
2025-08-24 00:00:00,IPAD,0.0,0.0,0,14,0.01,0,0.0,0.71,0.0,Nacoes Shopping,NS
2025-08-25 00:00:00,ANDROID,0.0,0.0,0,5990,14.8,0,0.0,2.47,0.0,Nacoes Shopping,NS
2025-08-25 00:00:00,IPHONE,0.0,0.0,0,3833,7.96,0,0.0,2.08,0.0,Nacoes Shopping,NS
2025-08-25 00:00:00,IPAD,0.0,0.0,0,15,0.03,0,0.0,2.0,0.0,Nacoes Shopping,NS
2025-08-26 00:00:00,ANDROID,0.0,0.0,0,6215,14.8,0,0.0,2.38,0.0,Nacoes Shopping,NS
2025-08-26 00:00:00,IPHONE,0.0,0.0,0,3419,7.77,0,0.0,2.27,0.0,Nacoes Shopping,NS
2025-08-26 00:00:00,IPAD,0.0,0.0,0,6,0.02,0,0.0,3.33,0.0,Nacoes Shopping,NS
2025-08-27 00:00:00,ANDROID,0.0,0.0,0,7064,17.38,0,0.0,2.46,0.0,Nacoes Shopping,NS
2025-08-27 00:00:00,IPHONE,0.0,0.0,0,3465,8.18,0,0.0,2.36,0.0,Nacoes Shopping,NS
2025-08-27 00:00:00,IPAD,0.0,0.0,0,10,0.03,0,0.0,3.0,0.0,Nacoes Shopping,NS
2025-08-28 00:00:00,ANDROID,0.0,0.0,0,6991,15.99,0,0.0,2.29,0.0,Nacoes Shopping,NS
2025-08-28 00:00:00,IPHONE,0.0,0.0,0,4310,9.39,0,0.0,2.18,0.0,Nacoes Shopping,NS
2025-08-28 00:00:00,IPAD,0.0,0.0,0,17,0.04,0,0.0,2.35,0.0,Nacoes Shopping,NS
2025-08-29 00:00:00,ANDROID,0.0,0.0,0,12750,28.24,0,0.0,2.21,0.0,Nacoes Shopping,NS
2025-08-29 00:00:00,IPHONE,0.0,0.0,0,8049,17.81,0,0.0,2.21,0.0,Nacoes Shopping,NS
2025-08-29 00:00:00,IPAD,0.0,0.0,0,19,0.07,0,0.0,3.68,0.0,Nacoes Shopping,NS
2025-08-30 00:00:00,ANDROID,0.0,0.0,0,14317,31.72,0,0.0,2.22,0.0,Nacoes Shopping,NS
2025-08-30 00:00:00,IPHONE,0.0,0.0,0,9352,21.52,0,0.0,2.3,0.0,Nacoes Shopping,NS
2025-08-30 00:00:00,IPAD,0.0,0.0,0,22,0.0,0,0.0,0.0,0.0,Nacoes Shopping,NS
2025-08-30 00:00:00,WAP,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,Nacoes Shopping,NS
2025-08-31 00:00:00,ANDROID,0.0,0.0,0,12434,26.75,0,0.0,2.15,0.0,Nacoes Shopping,NS
2025-08-31 00:00:00,IPHONE,0.0,0.0,0,8305,18.82,0,0.0,2.27,0.0,Nacoes Shopping,NS
2025-08-31 00:00:00,IPAD,0.0,0.0,0,13,0.0,0,0.0,0.0,0.0,Nacoes Shopping,NS
2025-09-01 00:00:00,ANDROID,0.0,0.0,0,12217,23.25,0,0.0,1.9,0.0,Nacoes Shopping,NS
2025-09-01 00:00:00,IPHONE,0.0,0.0,0,8984,18.71,0,0.0,2.08,0.0,Nacoes Shopping,NS
2025-09-01 00:00:00,IPAD,0.0,0.0,0,26,0.07,0,0.0,2.69,0.0,Nacoes Shopping,NS
2025-09-02 00:00:00,ANDROID,0.0,0.0,0,12261,26.25,0,0.0,2.14,0.0,Nacoes Shopping,NS
2025-09-02 00:00:00,IPHONE,0.0,0.0,0,7705,15.66,0,0.0,2.03,0.0,Nacoes Shopping,NS
2025-09-02 00:00:00,IPAD,0.0,0.0,0,35,0.07,0,0.0,2.0,0.0,Nacoes Shopping,NS
2025-09-03 00:00:00,ANDROID,0.0,0.0,0,12375,28.3,0,0.0,2.29,0.0,Nacoes Shopping,NS
2025-09-03 00:00:00,IPHONE,0.0,0.0,0,6081,14.06,0,0.0,2.31,0.0,Nacoes Shopping,NS
2025-09-03 00:00:00,IPAD,0.0,0.0,0,19,0.01,0,0.0,0.53,0.0,Nacoes Shopping,NS
2025-09-03 00:00:00,WAP,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,Nacoes Shopping,NS
2025-09-04 00:00:00,UNKNOWN,0.0,0.0,0,0,0.02,0,0.0,0.0,0.0,Nacoes Shopping,NS
2025-09-04 00:00:00,ANDROID,0.0,0.0,0,11751,28.71,0,0.0,2.44,0.0,Nacoes Shopping,NS
2025-09-04 00:00:00,IPHONE,0.0,0.0,0,5651,14.37,0,0.0,2.54,0.0,Nacoes Shopping,NS
2025-09-04 00:00:00,IPAD,0.0,0.0,0,19,0.03,0,0.0,1.58,0.0,Nacoes Shopping,NS
2025-09-04 00:00:00,WAP,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,Nacoes Shopping,NS
2025-09-05 00:00:00,ANDROID,0.0,0.0,0,12998,28.92,0,0.0,2.22,0.0,Nacoes Shopping,NS
2025-09-05 00:00:00,IPHONE,0.0,0.0,0,7211,15.8,0,0.0,2.19,0.0,Nacoes Shopping,NS
2025-09-05 00:00:00,IPAD,0.0,0.0,0,23,0.07,0,0.0,3.04,0.0,Nacoes Shopping,NS
2025-09-06 00:00:00,ANDROID,0.0,0.0,0,11920,26.41,0,0.0,2.22,0.0,Nacoes Shopping,NS
2025-09-06 00:00:00,IPHONE,0.0,0.0,0,7379,15.49,0,0.0,2.1,0.0,Nacoes Shopping,NS
2025-09-06 00:00:00,IPAD,0.0,0.0,0,23,0.06,0,0.0,2.61,0.0,Nacoes Shopping,NS
2025-09-07 00:00:00,ANDROID,0.0,0.0,0,11770,27.27,0,0.0,2.32,0.0,Nacoes Shopping,NS
2025-09-07 00:00:00,IPHONE,0.0,0.0,0,7090,14.71,0,0.0,2.07,0.0,Nacoes Shopping,NS
2025-09-07 00:00:00,IPAD,0.0,0.0,0,21,0.02,0,0.0,0.95,0.0,Nacoes Shopping,NS
2025-09-08 00:00:00,ANDROID,0.0,0.0,0,10935,24.65,0,0.0,2.25,0.0,Nacoes Shopping,NS
2025-09-08 00:00:00,IPHONE,0.0,0.0,0,7240,16.19,0,0.0,2.24,0.0,Nacoes Shopping,NS
2025-09-08 00:00:00,IPAD,0.0,0.0,0,23,0.05,0,0.0,2.17,0.0,Nacoes Shopping,NS
2025-09-09 00:00:00,ANDROID,0.0,0.0,0,14240,32.72,0,0.0,2.3,0.0,Nacoes Shopping,NS
2025-09-09 00:00:00,IPHONE,0.0,0.0,0,10065,23.89,0,0.0,2.37,0.0,Nacoes Shopping,NS
2025-09-09 00:00:00,IPAD,0.0,0.0,0,22,0.07,0,0.0,3.18,0.0,Nacoes Shopping,NS
2025-09-10 00:00:00,ANDROID,0.0,0.0,0,17363,42.83,0,0.0,2.47,0.0,Nacoes Shopping,NS
2025-09-10 00:00:00,IPHONE,0.0,0.0,0,12852,33.79,0,0.0,2.63,0.0,Nacoes Shopping,NS
2025-09-10 00:00:00,IPAD,0.0,0.0,0,30,0.1,0,0.0,3.33,0.0,Nacoes Shopping,NS
2025-09-11 00:00:00,ANDROID,0.0,0.0,0,16640,43.12,0,0.0,2.59,0.0,Nacoes Shopping,NS
2025-09-11 00:00:00,IPHONE,0.0,0.0,0,12183,34.18,0,0.0,2.81,0.0,Nacoes Shopping,NS
2025-09-11 00:00:00,IPAD,0.0,0.0,0,40,0.14,0,0.0,3.5,0.0,Nacoes Shopping,NS
2025-09-12 00:00:00,ANDROID,0.0,0.0,0,15905,43.79,0,0.0,2.75,0.0,Nacoes Shopping,NS
2025-09-12 00:00:00,IPHONE,0.0,0.0,0,11415,32.32,0,0.0,2.83,0.0,Nacoes Shopping,NS
2025-09-12 00:00:00,IPAD,0.0,0.0,0,40,0.06,0,0.0,1.5,0.0,Nacoes Shopping,NS
2025-09-13 00:00:00,ANDROID,0.0,0.0,0,5979,17.66,0,0.0,2.95,0.0,Nacoes Shopping,NS
2025-09-13 00:00:00,IPHONE,0.0,0.0,0,4286,12.48,0,0.0,2.91,0.0,Nacoes Shopping,NS
2025-09-13 00:00:00,IPAD,0.0,0.0,0,10,0.03,0,0.0,3.0,0.0,Nacoes Shopping,NS
2025-09-14 00:00:00,ANDROID,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,Nacoes Shopping,NS
2025-09-14 00:00:00,IPHONE,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,Nacoes Shopping,NS
2025-09-15 00:00:00,ANDROID,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,Nacoes Shopping,NS
2025-09-16 00:00:00,ANDROID,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,Nacoes Shopping,NS
2025-09-17 00:00:00,ANDROID,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,Nacoes Shopping,NS
2025-09-18 00:00:00,ANDROID,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,Nacoes Shopping,NS
2025-09-26 00:00:00,ANDROID,0.0,0.0,0,5083,11.84,0,0.0,2.33,0.0,Nacoes Shopping,NS
2025-09-26 00:00:00,IPHONE,0.0,0.0,0,3709,8.28,0,0.0,2.23,0.0,Nacoes Shopping,NS
2025-09-26 00:00:00,IPAD,0.0,0.0,0,7,0.03,0,0.0,4.29,0.0,Nacoes Shopping,NS
2025-09-27 00:00:00,ANDROID,0.0,0.0,0,10159,24.48,0,0.0,2.41,0.0,Nacoes Shopping,NS
2025-09-27 00:00:00,IPHONE,0.0,0.0,0,7302,17.8,0,0.0,2.44,0.0,Nacoes Shopping,NS
2025-09-27 00:00:00,IPAD,0.0,0.0,0,6,0.01,0,0.0,1.67,0.0,Nacoes Shopping,NS
2025-09-28 00:00:00,ANDROID,0.0,0.0,0,10632,24.44,0,0.0,2.3,0.0,Nacoes Shopping,NS
2025-09-28 00:00:00,IPHONE,0.0,0.0,0,7633,18.31,0,0.0,2.4,0.0,Nacoes Shopping,NS
2025-09-28 00:00:00,IPAD,0.0,0.0,0,16,0.03,0,0.0,1.88,0.0,Nacoes Shopping,NS
2025-09-29 00:00:00,ANDROID,0.0,0.0,0,10179,25.51,0,0.0,2.51,0.0,Nacoes Shopping,NS
2025-09-29 00:00:00,IPHONE,0.0,0.0,0,6903,16.99,0,0.0,2.46,0.0,Nacoes Shopping,NS
2025-09-29 00:00:00,IPAD,0.0,0.0,0,20,0.04,0,0.0,2.0,0.0,Nacoes Shopping,NS
2025-09-30 00:00:00,UNKNOWN,0.0,0.0,0,0,0.01,0,0.0,0.0,0.0,Nacoes Shopping,NS
2025-09-30 00:00:00,ANDROID,0.0,0.0,0,10364,25.98,0,0.0,2.51,0.0,Nacoes Shopping,NS
2025-09-30 00:00:00,IPHONE,0.0,0.0,0,6204,15.54,0,0.0,2.5,0.0,Nacoes Shopping,NS
2025-09-30 00:00:00,IPAD,0.0,0.0,0,16,0.03,0,0.0,1.88,0.0,Nacoes Shopping,NS
2025-10-01 00:00:00,UNKNOWN,0.0,0.0,0,0,0.01,0,0.0,0.0,0.0,Nacoes Shopping,NS
2025-10-01 00:00:00,ANDROID,0.0,0.0,0,10365,20.9,0,0.0,2.02,0.0,Nacoes Shopping,NS
2025-10-01 00:00:00,IPHONE,0.0,0.0,0,8731,19.24,0,0.0,2.2,0.0,Nacoes Shopping,NS
2025-10-01 00:00:00,IPAD,0.0,0.0,0,25,0.04,0,0.0,1.6,0.0,Nacoes Shopping,NS
2025-10-02 00:00:00,UNKNOWN,0.0,0.0,0,0,0.01,0,0.0,0.0,0.0,Nacoes Shopping,NS
2025-10-02 00:00:00,ANDROID,0.0,0.0,0,10956,23.18,0,0.0,2.12,0.0,Nacoes Shopping,NS
2025-10-02 00:00:00,IPHONE,0.0,0.0,0,7715,17.53,0,0.0,2.27,0.0,Nacoes Shopping,NS
2025-10-02 00:00:00,IPAD,0.0,0.0,0,15,0.03,0,0.0,2.0,0.0,Nacoes Shopping,NS
2025-10-03 00:00:00,ANDROID,0.0,0.0,0,11305,24.13,0,0.0,2.13,0.0,Nacoes Shopping,NS
2025-10-03 00:00:00,IPHONE,0.0,0.0,0,8029,16.69,0,0.0,2.08,0.0,Nacoes Shopping,NS
2025-10-03 00:00:00,IPAD,0.0,0.0,0,6,0.01,0,0.0,1.67,0.0,Nacoes Shopping,NS
2025-10-04 00:00:00,ANDROID,0.0,0.0,0,10799,22.1,0,0.0,2.05,0.0,Nacoes Shopping,NS
2025-10-04 00:00:00,IPHONE,0.0,0.0,0,8537,16.37,0,0.0,1.92,0.0,Nacoes Shopping,NS
2025-10-04 00:00:00,IPAD,0.0,0.0,0,6,0.0,0,0.0,0.0,0.0,Nacoes Shopping,NS
2025-10-05 00:00:00,ANDROID,0.0,0.0,0,10803,21.17,0,0.0,1.96,0.0,Nacoes Shopping,NS
2025-10-05 00:00:00,IPHONE,0.0,0.0,0,8421,16.33,0,0.0,1.94,0.0,Nacoes Shopping,NS
2025-10-05 00:00:00,IPAD,0.0,0.0,0,13,0.01,0,0.0,0.77,0.0,Nacoes Shopping,NS
2025-10-06 00:00:00,ANDROID,0.0,0.0,0,10535,22.15,0,0.0,2.1,0.0,Nacoes Shopping,NS
2025-10-06 00:00:00,IPHONE,0.0,0.0,0,7379,15.22,0,0.0,2.06,0.0,Nacoes Shopping,NS
2025-10-06 00:00:00,IPAD,0.0,0.0,0,12,0.02,0,0.0,1.67,0.0,Nacoes Shopping,NS
2025-10-07 00:00:00,UNKNOWN,0.0,0.0,0,0,0.02,0,0.0,0.0,0.0,Nacoes Shopping,NS
2025-10-07 00:00:00,ANDROID,0.0,0.0,0,10341,23.44,0,0.0,2.27,0.0,Nacoes Shopping,NS
2025-10-07 00:00:00,IPHONE,0.0,0.0,0,6712,14.52,0,0.0,2.16,0.0,Nacoes Shopping,NS
2025-10-07 00:00:00,IPAD,0.0,0.0,0,15,0.03,0,0.0,2.0,0.0,Nacoes Shopping,NS
2025-10-08 00:00:00,ANDROID,0.0,0.0,0,9723,22.46,0,0.0,2.31,0.0,Nacoes Shopping,NS
2025-10-08 00:00:00,IPHONE,0.0,0.0,0,6263,14.81,0,0.0,2.36,0.0,Nacoes Shopping,NS
2025-10-08 00:00:00,IPAD,0.0,0.0,0,9,0.02,0,0.0,2.22,0.0,Nacoes Shopping,NS
2025-10-09 00:00:00,UNKNOWN,0.0,0.0,0,0,0.01,0,0.0,0.0,0.0,Nacoes Shopping,NS
2025-10-09 00:00:00,ANDROID,0.0,0.0,0,9328,21.18,0,0.0,2.27,0.0,Nacoes Shopping,NS
2025-10-09 00:00:00,IPHONE,0.0,0.0,0,6626,15.53,0,0.0,2.34,0.0,Nacoes Shopping,NS
2025-10-09 00:00:00,IPAD,0.0,0.0,0,12,0.04,0,0.0,3.33,0.0,Nacoes Shopping,NS
2025-10-10 00:00:00,ANDROID,0.0,0.0,0,10019,21.31,0,0.0,2.13,0.0,Nacoes Shopping,NS
2025-10-10 00:00:00,IPHONE,0.0,0.0,0,7531,16.23,0,0.0,2.16,0.0,Nacoes Shopping,NS
2025-10-10 00:00:00,IPAD,0.0,0.0,0,16,0.04,0,0.0,2.5,0.0,Nacoes Shopping,NS
2025-10-11 00:00:00,ANDROID,0.0,0.0,0,9437,19.5,0,0.0,2.07,0.0,Nacoes Shopping,NS
2025-10-11 00:00:00,IPHONE,0.0,0.0,0,7650,15.15,0,0.0,1.98,0.0,Nacoes Shopping,NS
2025-10-11 00:00:00,IPAD,0.0,0.0,0,14,0.07,0,0.0,5.0,0.0,Nacoes Shopping,NS
2025-10-12 00:00:00,ANDROID,0.0,0.0,0,9399,18.81,0,0.0,2.0,0.0,Nacoes Shopping,NS
2025-10-12 00:00:00,IPHONE,0.0,0.0,0,8222,16.02,0,0.0,1.95,0.0,Nacoes Shopping,NS
2025-10-12 00:00:00,IPAD,0.0,0.0,0,15,0.03,0,0.0,2.0,0.0,Nacoes Shopping,NS
2025-10-13 00:00:00,ANDROID,0.0,0.0,0,8936,19.07,0,0.0,2.13,0.0,Nacoes Shopping,NS
2025-10-13 00:00:00,IPHONE,0.0,0.0,0,7227,14.91,0,0.0,2.06,0.0,Nacoes Shopping,NS
2025-10-13 00:00:00,IPAD,0.0,0.0,0,11,0.0,0,0.0,0.0,0.0,Nacoes Shopping,NS
2025-10-14 00:00:00,ANDROID,0.0,0.0,0,8874,19.55,0,0.0,2.2,0.0,Nacoes Shopping,NS
2025-10-14 00:00:00,IPHONE,0.0,0.0,0,6349,14.37,0,0.0,2.26,0.0,Nacoes Shopping,NS
2025-10-14 00:00:00,IPAD,0.0,0.0,0,13,0.02,0,0.0,1.54,0.0,Nacoes Shopping,NS
2025-10-15 00:00:00,ANDROID,0.0,0.0,0,8297,19.88,0,0.0,2.4,0.0,Nacoes Shopping,NS
2025-10-15 00:00:00,IPHONE,0.0,0.0,0,5594,12.8,0,0.0,2.29,0.0,Nacoes Shopping,NS
2025-10-15 00:00:00,IPAD,0.0,0.0,0,31,0.02,0,0.0,0.65,0.0,Nacoes Shopping,NS
2025-10-16 00:00:00,UNKNOWN,0.0,0.0,0,0,0.02,0,0.0,0.0,0.0,Nacoes Shopping,NS
2025-10-16 00:00:00,ANDROID,0.0,0.0,0,8187,19.67,0,0.0,2.4,0.0,Nacoes Shopping,NS
2025-10-16 00:00:00,IPHONE,0.0,0.0,0,5699,13.4,0,0.0,2.35,0.0,Nacoes Shopping,NS
2025-10-16 00:00:00,IPAD,0.0,0.0,0,29,0.05,0,0.0,1.72,0.0,Nacoes Shopping,NS
2025-10-17 00:00:00,ANDROID,0.0,0.0,0,8277,19.28,0,0.0,2.33,0.0,Nacoes Shopping,NS
2025-10-17 00:00:00,IPHONE,0.0,0.0,0,6355,14.29,0,0.0,2.25,0.0,Nacoes Shopping,NS
2025-10-17 00:00:00,IPAD,0.0,0.0,0,12,0.02,0,0.0,1.67,0.0,Nacoes Shopping,NS
2025-10-18 00:00:00,ANDROID,0.0,0.0,0,7911,16.81,0,0.0,2.12,0.0,Nacoes Shopping,NS
2025-10-18 00:00:00,IPHONE,0.0,0.0,0,6591,14.1,0,0.0,2.14,0.0,Nacoes Shopping,NS
2025-10-18 00:00:00,IPAD,0.0,0.0,0,14,0.03,0,0.0,2.14,0.0,Nacoes Shopping,NS
2025-10-19 00:00:00,ANDROID,0.0,0.0,0,7541,16.76,0,0.0,2.22,0.0,Nacoes Shopping,NS
2025-10-19 00:00:00,IPHONE,0.0,0.0,0,6245,12.59,0,0.0,2.02,0.0,Nacoes Shopping,NS
2025-10-19 00:00:00,IPAD,0.0,0.0,0,11,0.0,0,0.0,0.0,0.0,Nacoes Shopping,NS
2025-10-20 00:00:00,ANDROID,0.0,0.0,0,7283,16.64,0,0.0,2.28,0.0,Nacoes Shopping,NS
2025-10-20 00:00:00,IPHONE,0.0,0.0,0,5446,11.88,0,0.0,2.18,0.0,Nacoes Shopping,NS
2025-10-20 00:00:00,IPAD,0.0,0.0,0,8,0.02,0,0.0,2.5,0.0,Nacoes Shopping,NS
2025-10-21 00:00:00,UNKNOWN,0.0,0.0,0,0,0.01,0,0.0,0.0,0.0,Nacoes Shopping,NS
2025-10-21 00:00:00,ANDROID,0.0,0.0,0,6559,16.27,0,0.0,2.48,0.0,Nacoes Shopping,NS
2025-10-21 00:00:00,IPHONE,0.0,0.0,0,4470,10.87,0,0.0,2.43,0.0,Nacoes Shopping,NS
2025-10-21 00:00:00,IPAD,0.0,0.0,0,10,0.03,0,0.0,3.0,0.0,Nacoes Shopping,NS
2025-10-22 00:00:00,ANDROID,0.0,0.0,0,6145,16.31,0,0.0,2.65,0.0,Nacoes Shopping,NS
2025-10-22 00:00:00,IPHONE,0.0,0.0,0,3564,8.9,0,0.0,2.5,0.0,Nacoes Shopping,NS
2025-10-22 00:00:00,IPAD,0.0,0.0,0,13,0.03,0,0.0,2.31,0.0,Nacoes Shopping,NS
2025-10-23 00:00:00,UNKNOWN,0.0,0.0,0,0,0.01,0,0.0,0.0,0.0,Nacoes Shopping,NS
2025-10-23 00:00:00,ANDROID,0.0,0.0,0,5648,14.72,0,0.0,2.61,0.0,Nacoes Shopping,NS
2025-10-23 00:00:00,IPHONE,0.0,0.0,0,3340,8.18,0,0.0,2.45,0.0,Nacoes Shopping,NS
2025-10-23 00:00:00,IPAD,0.0,0.0,0,7,0.04,0,0.0,5.71,0.0,Nacoes Shopping,NS
2025-10-24 00:00:00,ANDROID,0.0,0.0,0,3594,8.85,0,0.0,2.46,0.0,Nacoes Shopping,NS
2025-10-24 00:00:00,IPHONE,0.0,0.0,0,2310,5.06,0,0.0,2.19,0.0,Nacoes Shopping,NS
2025-10-24 00:00:00,IPAD,0.0,0.0,0,6,0.02,0,0.0,3.33,0.0,Nacoes Shopping,NS
